"1"	"How Can a $1000 Motorcycle Jacket Prove Its Worth?"	"autosmotorcycles"	"The Aether Divide motorcycle jacket is what you get when Armani meets asphalt."
"1"	"Kawhi's heartwarming story behind student-made shirt he wore after Clippers game"	"basketball_nba"	"In big letters the shirt read 'Be kind always'"
"1"	"Shaquille O'Neal donates home to family of Atlanta boy paralyzed in shooting"	"basketball_nba"	"Shaquille O'Neal heard Isaiah Payton couldn't go home after he was paralyzed from the chest down. So Shaq donated an accessible house to his family."
"1"	"Watch Jennifer Aniston and Reese Witherspoon re-create 'Friends' scene"	"tvnews"	"All these years later, the "sisters" have still got it!"
"0"	"Fashion hits and misses from the 2019 Country Music Association Awards"	"cma-awards"	"From Nicole Kidman to Pink, see the best and worst dressed stars at the 2019 Country Music Association Awards."
"0"	"LASIK eye surgery should be taken off market, ex-FDA adviser says"	"health-news"	"An estimated 20 million Americans have undergone the procedure to correct nearsightedness and improve distance vision"
"1"	"Astronauts Christina Koch and Jessica Meir successfully complete first all-female spacewalk"	"newsscienceandtechnology"	"NASA astronauts Jessica Meir and Christina Koch conducted the first all-female spacewalk outside of the International Space Station. The spacewalk officially began at 7:38 a.m. ET and lasted for seven hours and 17 minutes, ending at 2:55 p.m. ET. The spacewalk went well, according to both astronauts, and they were even able to accomplish some get-ahead tasks on the station."
"1"	"Marcus Morris explains why locker room issues surfaced in Boston, and why they won't in New York"	"basketball_nba"	"Marcus Morris had an inside view of a locker room falling apart last season in Boston. A team with championship aspirations bombed in the second round, as the Celtics' mix of veterans and youngsters turned toxic because, among other things, issues with roles and playing time. The Knicks, at least on the surface, are a candidate to fall the same way. They're not championship ..."
"1"	"Tech Company Wants to Pay You $130k to Put Your Face On a Robot"	"science"	"The future is now. Buzz60's Tony Spitz has the details."
"1"	"There's nothing special about the Suns, which is why they're succeeding"	"basketball_nba"	"And that's a really, really good thing."
"1"	"Judge: Brad Pitt, others can be sued over New Orleans homes"	"movies-celebrity"	"The Times-Picayune/ The New Orleans Advocate reports Pitt and other foundation directors asked the court to remove them from the lawsuit, saying they weren't personally responsible for the construction."
"0"	"Dow tops 28,000 for first time, capping 4-week win streak"	"markets"	"The Dow Jones Industrial Average ended at another record high Friday after White House economic adviser Larry Kudlow said China and the U.S. were getting close to reaching a trade deal."
"1"	"Russian spy Maria Butina, 30, will be released from jail on Friday and escorted by two ICE agents back to Moscow after serving 16 months of her 18-month sentence as her life behind bars of five-mile runs and working at the prison cafeteria is revealed"	"newsus"	"Russian spy Maria Butina, 30, will be released from Florida prison on Friday and will be escorted by two ICE agents back to Moscow."
"0"	"Why Teach Your Dog to Sit, When You Can Teach Them to Make a Sandwich Instead?"	"lifestylebuzz"	"Man's best friend continues to amaze!"
"1"	"Francis Ford Coppola Says Marvel Movies Are 'Despicable'"	"movienews"	"Another day, another disgruntled auteur taking the Marvel Cinematic Universe to task."
"0"	"Raise Billions From Billionaires? Tax Experts Say It's Not That Simple"	"finance-taxes"	"One of the signature initiatives of Elizabeth Warren's presidential campaign is a wealth tax that, she says, would pay for many of the programs she proposes."
"1"	"Cartel gunmen terrorize Mexican city, free El Chapo's son"	"newsworld"	"Mexican security forces captured one of notorious drug lord Joaquin 'El Chapo' Guzman's sons on Thursday, media reports said, after rumors of the detention led to fierce gunbattles in the city of Culiacan, a stronghold of the Sinaloa cartel."
"1"	"Knicks coach David Fizdale says development of free agents was a success"	"basketball_nba"	"The Knicks sold a broad idea of development last season but most of the players they pushed went elsewhere in the offseason. Emmanuel Mudiay was given the most time at point guard on the Knicks. He signed with the Jazz. Noah Vonleh averaged over 25 minutes with the Knicks -- he signed with the Timberwolves. Luke Kornet went to the Bulls. Mario Hezonja signed with the Trailblazers. ..."
"1"	"This is Why Your Dog Follows You to the Bathroom"	"lifestylebuzz"	"Ever get the feeling you're being followed? Then odds are, you've got a dog. As for why your canine companion follows you everywhere you go, read on 'cause we got the scoop!"
"1"	"2020 Hyundai Venue Priced Well under $19,000"	"autossuvs"	"Hyundai's new tiny SUV is remarkably cheap, undercutting the Kia Soul and Nissan Kicks."
"1"	"Kyrie Irving on reports of issues with Nets: 'I don't have to be perfect'"	"basketball_nba"	"A recent ESPN profile on Irving revealed he has already clashed with people in Brooklyn, noting Irving's "mood swings" have been a cause for internal concern."
"1"	"Restaurants Are Dealing With an Avalanche of Special Requests. One Chef Has Had Enough."	"restaurantsandnews"	"It's not all about you."
"1"	"12 things that could save us money if we weren't lazy"	"finance-savemoney"	"From checking your credit report to comparison shopping, go the extra mile to keep your cash."
"1"	"Airline passengers share photos of their worst in-flight meals"	"travelnews"	"Even flying business class doesn't mean you're safe from a tragic meal, as these passenger photos show."
"1"	"'The Office' star Jenna Fischer responds to Chrissy Teigen's theory that Jim and Pam are divorced"	"tv-celebrity"	"Jenna, who played Pam opposite John Krasinski's Jim on the hit NBC sitcom, thinks Chrissy got it wrong."
"1"	"Lakers and Nets players lost money on broken agreements in China"	"basketball_nba"	"According to The Athletic's Shams Charania, players on the Brooklyn Nets and Los Angeles Lakers both lost money last week in China."
"1"	"Kanye West, with debt piling up, thanks God for $68 million tax refund"	"personalfinance"	"Kanye West has been making headlines lately for his Sunday Service, an invitation-only event that started earlier this year in which the rapper-turned-preacher performs with live musical accompaniment. Apparently, there are big profits in his piety."
"1"	"Steve Kerr says Warriors' blowout opening loss is no one-off: 'This is reality'"	"basketball_nba"	""The last five years we've been living in a world that isn't supposed to exist," Kerr said after Golden State fell 141-122 to the Clippers."
"1"	"TV shows we're most excited about for the rest of the year"	"tv-gallery"	"From HBO originals like "His Dark Materials" to the new season of Netflix's "The Crown," here are some of the shows we can't wait to watch."
"1"	"US wants UN to take up Dalai Lama succession: envoy"	"newsworld"	"The United States wants the United Nations to take up the Dalai Lama's succession in an intensifying bid to stop China from trying to handpick his successor, an envoy said after meeting the Tibetan spiritual leader."
"1"	"How to Get Rid of Skin Tags, According to a Dermatologist"	"medical"	"They seem harmless, but there's a very good reason you shouldn't ignore them. The post How to Get Rid of Skin Tags, According to a Dermatologist appeared first on Reader's Digest."
"1"	"Foie Gras Is Banned by New York City"	"foodnews"	"Lutèce served it seared, with dark chocolate sauce and bitter orange marmalade. Le Cirque offered it in classic terrine form, but also served it with rabbit and bacon and made it the scene-stealer in a ravioli dish. But Lutèce closed in New York in 2004. Le Cirque shut its last Manhattan location in 2017. And foie gras, the calling card of fine French dining, is about to follow suit. The New York City Council overwhelmingly passed legislation on..."
"1"	"Bucks 115, Raptors 105: Another big lead, another struggle, another win"	"basketball_nba"	"Giannis Antetokounmpo did a little bit of everything, finishing with 36 points, 15 rebounds and eight assists."
"1"	"New York writer who accused Trump of sexual assault sues him for defamation"	"newspolitics"	"After E. Jean Carroll detailed alleged incident this summer, Trump denied ever meeting her."
"1"	"American-Made Cheese Named World's Best for the First Time Ever"	"foodnews"	"Rogue River Blue Cheese, made in Oregon, beat 3,800 contenders for the top spot."
"1"	"Reports: Sister Of Knicks' Bullock Fatally Shot In Baltimore"	"basketball_nba"	"The sister of Knicks player Reggie Bullock was fatally shot Monday night in Baltimore, according to multiple reports. The Knicks released a statement Tuesday on behalf of team president Steve Mills that said: "Our Knicks family is deeply saddened by the sudden passing of Reggie Bullock & Dennis Smith Jr's close family members. At times like this, we are reminded that life is bigger than basketball. Our thoughts are with them & their families."..."
"1"	"Allegations against entertainer Todrick Hall are piling up, from stories of nonpayment to accusations of backlash for reporting sexual assault"	"music-celebrity"	"Todrick Hall became prominent in Broadway musicals, for his friendship with Taylor Swift, and more. Now, accusations against him are piling up."
"0"	"Ohio GOP lawmakers want to ban all abortions, charge doctors who perform them with murder"	"newsus"	"Republicans in the Ohio House of Representatives have signed onto a bill to ban all abortions in Ohio and charge doctors who perform them with murder."
"1"	"14 celebrities who got rejected by 'Saturday Night Live' and went on to become famous in their own right"	"tv-gallery"	"Even though these stars auditioned for the popular NBC series and were turned down, they've had huge careers in the comedy world."
"0"	"How Google Interferes With Its Search Algorithms and Changes Your Results"	"finance-companies"	"Pressed by businesses, interest groups and governments, the internet giant uses blacklists, algorithm tweaks and an army of contractors to shape what you see."
"1"	"Even 'Project Runway' Couldn't Save Zac Posen"	"lifestylebuzz"	"Back in 2002, a young designer, just shy of 21 years old, was discovered by a store that was famous throughout the land for crowning the new princes of fashion."
"0"	"Studies show these are the best and worst states for your retirement"	"finance-retirement"	"Every year, multiple studies rank the best and the worst states for retirement. Often the results don't match up, so it can be hard to figure out which states really are the best retirement destinations. That's where we can help."
"1"	"US Fed cuts interest rates, signals it is on hold"	"markets"	""We believe that monetary policy is in a good place," Fed Chair Jerome Powell said in a news conference after the U.S. central bank announced its decision to cut its key overnight lending rate by a quarter of a percentage point to a target range of between 1.50% and 1.75%."
"0"	"Chris Evans' Hilarious Reason Why He Continues Acting"	"video"	"ET's Keltie Knight spoke with Chris Evans at the premiere of 'Knives Out,' in theaters Nov. 27."
"1"	"Knicks PG Dennis Smith Jr. comes out flat in preseason debut against Hawks"	"basketball_nba"	"The Knicks may have lost their Wednesday night preseason game against the Hawks, 100-96, but make no mistake: The game was more about assessing the talent available at the point guard position as the regular season draws closer. After all, Knicks head coach David Fizdale spoke to Elfrid Payton before the game, informing him he would not play against the Hawks. The reason? Fizdale ..."
"0"	"Envoy Was 'Obstacle' to Trump, Schiff Says: Impeachment Update"	"newspolitics"	"The House Intelligence Committee held its second public hearing on Friday to hear testimony by former U.S. Ambassador to Ukraine Marie Yovanovitch, who was removed from that post in May by President Donald Trump."
"1"	"Trump education official to resign and call for mass student loan forgiveness"	"markets"	"A senior student-loan official in the Trump administration said he would resign Thursday and endorse canceling most of the nation's outstanding student debt, calling the student-loan system "fundamentally broken.""
"0"	"Maze of tunnels reveals remains of ancient Jerusalem"	"travelnews"	"Controversial excavations under the Holy City uncover layers of history and stoke long-standing tensions."
"0"	"There's a place in the US where its been over 80 degrees since March"	"weathertopstories"	"The Weather Service reports the last time the daily high was below 80 degrees was on March 27 when the high only reached 78 degrees -- which, let's be honest, is still pretty warm."
"1"	"Daylight saving time is ending this weekend. These states want to make DST permanent"	"newsus"	"Adjust your clocks back one hour Nov. 3 at 2 a.m.   lest you wake up an hour early to everything in the days ahead. But some states might change that."
"1"	"Jamie Foxx Sparks Romance Rumors With Dana Caprio After Katie Split"	"movies-celebrity"	"Jamie Foxx Sparks Romance Rumors With Dana Caprio After Katie Split"
"1"	"Early to Bed, Early to Rise, Makes Me Diabetic, Depressed and Sick"	"voices"	"It's hard to feel normal when you wake up at 4 p.m. every day. According to conventional wisdom, going to bed early and waking up with the birds is a mere matter of habit and will power. This misconception is widespread, even among doctors. And for a long time, I believed it."
"1"	"Whistleblower willing to answer GOP questions, lawyer says"	"newspolitics"	"Mark Zaid offered to have Republicans submit questions to his client directly without having to go through Democrats"
"1"	"Clippers set bad precedent resting Kawhi Leonard against Bucks"	"basketball_nba"	"The Los Angeles Clippers are continuing with the theme we saw with the Toronto Raptors last season. They've rested reigning NBA Finals MVP Kawhi Leonard in one game of a back-to-back already this season."
"1"	"Milwaukee is the world's hottest new travel destination, according to Airbnb. Here's why it won the top spot."	"travelarticle"	"Airbnb released the top 20 destinations of 2020, based on increased interest and bookings made through the site."
"1"	"The Next-Gen Weed Cafe Making Cannabis Cuisine Classy"	"restaurantsandnews"	"Meet Andrea Drummer, the chef of the country's first-ever legal cannabis restaurant."
"0"	"George Conway and Trump Jr. trade personal insults during impeachment hearing"	"newspolitics"	"Conservative commentator George Conway and Donald Trump Jr. squared off via Twitter during Marie Yovanovitch's public impeachment hearing Friday."
"1"	"Dramatic video shows California transit worker saving man from oncoming train"	"newsus"	"An intoxicated man in Oakland took a misstep and fell onto the tracks while a train was approaching, BART said in a statement Monday."
"1"	"Jameela Jamil and Sara Sampaio Fiercely Spar on Twitter Over the Modeling Industry"	"tv-celebrity"	"The activist and model went back and forth over their views of the culture of the business."
"0"	"Widow of ex-KGB agent plans legal action on UK's Russia report"	"newsworld"	"The widow of a Russian dissident murdered in London plans to challenge a decision by Prime Minister Boris Johnson's government not to publish a report on alleged Russian meddling in Britain, a lawyer representing the widow said."
"1"	"Michelle Pfeiffer initially blamed herself after #MeToo moment: 'I should've known'"	"movies-celebrity"	"Michelle Pfeiffer is opening up about an uncomfortable and inappropriate moment with a "high-powered" industry person."
"1"	"Knicks G Dennis Smith Jr. will not play against Bulls after death of close family member"	"basketball_nba"	"Dennis Smith Jr. is grieving the loss of a close family member who died Sunday, league sources told the Daily News, and will not play in Monday's game against the Bulls. The 21-year-old, who is from Fayetteville, NC, discovered the sad news a day after the Garden crowd booed him in Saturday's loss to the Celtics. His shot and psyche had already appeared off. Then it got much worse. ..."
"1"	"At a UFC event, Trump receives second round of boos in a week"	"newspolitics"	"Trump can't seem to escape boos at sporting events."
"1"	"Kevin Durant says he's not expecting Nets situation to be better than Warriors"	"basketball_nba"	"Hopefully Durant won't grow to regret his choice simply because the Nets looked grassy and wanted wear."
"0"	"Schiff accuses Trump of 'witness intimidation'"	"newspolitics"	"House Intelligence Committee Chairman Adam Schiff issued a veiled threat against President Trump for tweeting about former Ukraine Ambassador Marie Yovanovich as she testified before the panel in Day Two of the public impeachment proceedings."
"0"	"Former North Carolina State, NBA player Anthony Grundy dies in stabbing, police say"	"more_sports"	"Anthony Grundy starred at North Carolina State before playing professionally. He was killed in a stabbing Thursday in Louisville."
"0"	"Meghan Markle and Hillary Clinton Secretly Spent the Afternoon Together at Frogmore Cottage"	"lifestyleroyals"	"Meghan Markle Invites Hillary Clinton to Her Frogmore Cottage Home"
"1"	"Some players believe Iguodala will find way to Lakers"	"basketball_nba"	"According to ESPN's Jackie MacMullan, several players believe the Memphis Grizzlies vet will end up with the Los Angeles Lakers."
"0"	"'A turning point in this hearing': Fox personalities speculate if Trump-Yovanovitch tweet could lead to witness intimidation charges"	"newspolitics"	"Multiple Fox News personalities speculated that President Trump's insulting tweet toward former U.S. Ambassador to Ukraine could result in witness tampering and witness intimidation charges."
"0"	"Wendy's Is Turning 50 Years Old, And Is Gifting Us With Free Food Through 2020"	"foodnews"	"How thoughtful."
"1"	"Man's trip to a cheese shop helps unravel missing persons case"	"newscrime"	"Kris Zocco's whereabouts the morning Kelly Dwyer was reported missing would be the first in a series of clues as to what may have happened to the 27-year-old woman"
"1"	"Suspected white supremacist arrested in thwarted synagogue attack, FBI says"	"newsus"	"The suspect, identified as Richard Holzer, was allegedly planning to target a synagogue"
"1"	"There's a place in the US where its been over 80 degrees since March"	"weathertopstories"	"The Weather Service reports the last time the daily high was below 80 degrees was on March 27 when the high only reached 78 degrees -- which, let's be honest, is still pretty warm."
"1"	"Hailey Baldwin Claps Back at 'Fake Christian' Halloween Comments"	"celebrity"	"Hailey Baldwin Claps Back at 'Fake Christian' Halloween Comments"
"1"	"Omari Spellman injury further depletes thin Warriors frontcourt"	"basketball_nba"	"Warriors center Omari Spellman will miss Wednesday night's preseason game against the Lakers with a tweaked back, further depleting an already thin frontcourt. With Spellman, Willie Cauley-Stein (foot), Kevon Looney (hamstring) and Alen Smailagic (ankle) injured, training-camp invitees Marquese Chriss and Kavion Pippen are Golden State's only available centers. Looney participated in shoot-around Wednesday morning, but is not expected to play..."
"0"	"Kentucky woman charged in death of woman missing since May"	"newscrime"	"A Kentucky woman has been charged in the death of a woman missing since spring whose remains may have been found last week."
"1"	"Meteorologist calls out body-shamer: 'I will not be strapping myself into a girdle'"	"lifestylebuzz"	"Tracy Hinson won't be giving up bread or pasta any time soon."
"1"	"Charles Barkley savagely tells Klay Thompson the Warriors won't make the playoffs"	"basketball_nba"	"Charles Barkley lost all faith in the Warriors after watching one half against the Clippers."
"0"	"7 possible landing spots for Anthony Rendon"	"baseball_mlb"	"The most coveted position player hitting the open market this winter is undoubtedly third baseman Anthony Rendon. Rendon's expected price tag - and the fact a compensatory draft pick must be surrendered upon signing him - will eliminate a handful of suitors outright."
"1"	"Exclusive: Hunter Biden on getting married after 6 days and why rehab is 'courageous'"	"newspolitics"	"Hunter Biden was not alone when he stepped out of the shadows in his first broadcast interview since drawing the ire of President Donald Trump."
"1"	"The 'Joker' stairs might be New York's latest tourist attraction"	"travelnews"	"Fans of the "Joker" movie, which hit theaters earlier this month, are making the stairs featured in the film New York's newest tourist attraction."
